,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,GDP_category,CO2_category,Average_CO2_emission
3028,Tanzania,nuclear,2017,,,133.97,54660.0,3.28,1.34,0.0,Medium-high,Low,2.2072
3029,Tanzania,renewables_n_other,2017,0.02,0.02,133.97,54660.0,3.28,1.34,0.0,Medium-high,Low,2.2072
3030,Thailand,coal,2017,0.62,0.17,1171.66,69235.0,78.08,4.61,56.38,High,Low,59.5384
3031,Thailand,natural_gas,2017,1.82,1.33,1171.66,69235.0,78.08,4.61,95.13,High,Low,59.5384
3032,Thailand,petroleum_n_other_liquids,2017,2.65,0.9,1171.66,69235.0,78.08,4.61,142.64,High,Medium,59.5384
3033,Thailand,nuclear,2017,,,1171.66,69235.0,78.08,4.61,0.0,High,Low,59.5384
3034,Thailand,renewables_n_other,2017,0.32,0.32,1171.66,69235.0,78.08,4.61,0.0,High,Low,59.5384
3035,The Bahamas,coal,2017,0.0,0.0,13.08,382.0,131.88,3.85,0.0,Medium,Low,0.6712
3036,The Bahamas,natural_gas,2017,0.0,0.0,13.08,382.0,131.88,3.85,0.0,Medium,Low,0.6712
3037,The Bahamas,petroleum_n_other_liquids,2017,0.05,0.0,13.08,382.0,131.88,3.85,3.08,Medium,Low,0.6712
3038,The Bahamas,nuclear,2017,,,13.08,382.0,131.88,3.85,0.0,Medium,Low,0.6712
3039,The Bahamas,renewables_n_other,2017,0.0,0.0,13.08,382.0,131.88,3.85,0.0,Medium,Low,0.6712
3040,Timor-Leste,coal,2017,0.0,0.0,3.45,1243.0,5.84,2.1,0.0,Low,Low,0.10600000000000001
3041,Timor-Leste,natural_gas,2017,0.0,0.22,3.45,1243.0,5.84,2.1,0.0,Low,Low,0.10600000000000001
3042,Timor-Leste,petroleum_n_other_liquids,2017,0.01,0.04,3.45,1243.0,5.84,2.1,0.52,Low,Low,0.10600000000000001
3043,Timor-Leste,nuclear,2017,,,3.45,1243.0,5.84,2.1,0.0,Low,Low,0.10600000000000001
3044,Timor-Leste,renewables_n_other,2017,0.0,0.0,3.45,1243.0,5.84,2.1,0.0,Low,Low,0.10600000000000001
3045,Togo,coal,2017,0.0,0.0,15.21,7698.0,3.69,1.87,0.32,Medium,Low,0.4416
3046,Togo,natural_gas,2017,0.0,0.0,15.21,7698.0,3.69,1.87,0.0,Medium,Low,0.4416
3047,Togo,petroleum_n_other_liquids,2017,0.02,0.0,15.21,7698.0,3.69,1.87,1.65,Medium,Low,0.4416
3048,Togo,nuclear,2017,,,15.21,7698.0,3.69,1.87,0.0,Medium,Low,0.4416
3049,Togo,renewables_n_other,2017,0.0,0.0,15.21,7698.0,3.69,1.87,0.0,Medium,Low,0.4416
3050,Tonga,coal,2017,0.0,0.0,0.57,102.0,23.55,4.23,0.0,Low,Low,0.0292
3051,Tonga,natural_gas,2017,0.0,0.0,0.57,102.0,23.55,4.23,0.0,Low,Low,0.0292
3052,Tonga,petroleum_n_other_liquids,2017,0.0,0.0,0.57,102.0,23.55,4.23,0.14,Low,Low,0.0292
3053,Tonga,nuclear,2017,,,0.57,102.0,23.55,4.23,0.0,Low,Low,0.0292
3054,Tonga,renewables_n_other,2017,0.0,0.0,0.57,102.0,23.55,4.23,0.0,Low,Low,0.0292
3055,Trinidad and Tobago,coal,2017,0.0,0.0,34.38,1384.0,,,0.0,Medium,Low,9.5892
3056,Trinidad and Tobago,natural_gas,2017,0.64,1.21,34.38,1384.0,,,41.1,Medium,Low,9.5892
3057,Trinidad and Tobago,petroleum_n_other_liquids,2017,0.09,0.2,34.38,1384.0,,,7.85,Medium,Low,9.5892
3058,Trinidad and Tobago,nuclear,2017,,,34.38,1384.0,,,0.0,Medium,Low,9.5892
3059,Trinidad and Tobago,renewables_n_other,2017,0.0,0.0,34.38,1384.0,,,0.0,Medium,Low,9.5892
3060,Tunisia,coal,2017,0.0,0.0,117.98,11433.0,35.39,3.43,0.01,Medium-high,Low,4.7288
3061,Tunisia,natural_gas,2017,0.2,0.05,117.98,11433.0,35.39,3.43,9.72,Medium-high,Low,4.7288
3062,Tunisia,petroleum_n_other_liquids,2017,0.2,0.09,117.98,11433.0,35.39,3.43,13.1,Medium-high,Low,4.7288
3063,Tunisia,nuclear,2017,,,117.98,11433.0,35.39,3.43,0.0,Medium-high,Low,4.7288
3064,Tunisia,renewables_n_other,2017,0.01,0.01,117.98,11433.0,35.39,3.43,0.0,Medium-high,Low,4.7288
3065,Turkey,coal,2017,1.68,0.66,2250.34,81203.0,79.71,2.88,152.44,High,Medium,74.1804
3066,Turkey,natural_gas,2017,1.95,0.01,2250.34,81203.0,79.71,2.88,89.35,High,Low,74.1804
3067,Turkey,petroleum_n_other_liquids,2017,2.01,0.11,2250.34,81203.0,79.71,2.88,130.93,High,Medium,74.1804
3068,Turkey,nuclear,2017,,,2250.34,81203.0,79.71,2.88,0.0,High,Low,74.1804
3069,Turkey,renewables_n_other,2017,0.83,0.81,2250.34,81203.0,79.71,2.88,0.0,High,Low,74.1804
3070,Turkmenistan,coal,2017,0.0,0.0,101.46,5758.0,301.82,17.13,0.0,Medium-high,Low,18.898799999999998
3071,Turkmenistan,natural_gas,2017,1.45,2.86,101.46,5758.0,301.82,17.13,78.2,Medium-high,Low,18.898799999999998
3072,Turkmenistan,petroleum_n_other_liquids,2017,0.3,0.58,101.46,5758.0,301.82,17.13,20.0,Medium-high,Low,18.898799999999998
3073,Turkmenistan,nuclear,2017,,,101.46,5758.0,301.82,17.13,0.0,Medium-high,Low,18.898799999999998
3074,Turkmenistan,renewables_n_other,2017,-0.01,0.0,101.46,5758.0,301.82,17.13,0.0,Medium-high,Low,18.898799999999998
3075,U.S. Virgin Islands,coal,2017,0.0,0.0,1.79,97.0,,,0.0,Low,Low,0.5276
3076,U.S. Virgin Islands,natural_gas,2017,0.0,0.0,1.79,97.0,,,0.0,Low,Low,0.5276
3077,U.S. Virgin Islands,petroleum_n_other_liquids,2017,0.03,0.0,1.79,97.0,,,2.44,Low,Low,0.5276
3078,U.S. Virgin Islands,nuclear,2017,,,1.79,97.0,,,0.0,Low,Low,0.5276
3079,U.S. Virgin Islands,renewables_n_other,2017,0.0,0.0,1.79,97.0,,,0.0,Low,Low,0.5276
3080,Uganda,coal,2017,0.0,0.0,90.63,41167.0,2.7,1.23,0.0,Medium-high,Low,1.0164
3081,Uganda,natural_gas,2017,0.0,0.0,90.63,41167.0,2.7,1.23,0.0,Medium-high,Low,1.0164
3082,Uganda,petroleum_n_other_liquids,2017,0.08,0.0,90.63,41167.0,2.7,1.23,4.86,Medium-high,Low,1.0164
3083,Uganda,nuclear,2017,,,90.63,41167.0,2.7,1.23,0.0,Medium-high,Low,1.0164
3084,Uganda,renewables_n_other,2017,0.04,0.04,90.63,41167.0,2.7,1.23,0.0,Medium-high,Low,1.0164
3085,Ukraine,coal,2017,1.06,0.56,456.65,42584.0,86.43,8.06,119.88,High,Medium,43.0028
3086,Ukraine,natural_gas,2017,1.09,0.66,456.65,42584.0,86.43,8.06,60.16,High,Low,43.0028
3087,Ukraine,petroleum_n_other_liquids,2017,0.53,0.09,456.65,42584.0,86.43,8.06,32.49,High,Low,43.0028
3088,Ukraine,nuclear,2017,0.88,0.88,456.65,42584.0,86.43,8.06,0.0,High,Low,43.0028
3089,Ukraine,renewables_n_other,2017,0.12,0.1,456.65,42584.0,86.43,8.06,0.0,High,Low,43.0028
3090,United Arab Emirates,coal,2017,0.04,0.0,633.82,9514.0,489.05,7.34,6.49,High,Low,54.846399999999996
3091,United Arab Emirates,natural_gas,2017,2.75,2.29,633.82,9514.0,489.05,7.34,146.53,High,Medium,54.846399999999996
3092,United Arab Emirates,petroleum_n_other_liquids,2017,1.85,7.59,633.82,9514.0,489.05,7.34,133.32,High,Medium,54.846399999999996
3093,United Arab Emirates,nuclear,2017,,,633.82,9514.0,489.05,7.34,0.0,High,Low,54.846399999999996
3094,United Arab Emirates,renewables_n_other,2017,0.01,0.01,633.82,9514.0,489.05,7.34,0.0,High,Low,54.846399999999996
3095,United Kingdom,coal,2017,0.38,0.08,2895.79,66090.0,125.17,2.86,48.82,High,Low,86.98559999999999
3096,United Kingdom,natural_gas,2017,2.97,1.6,2895.79,66090.0,125.17,2.86,161.7,High,Medium,86.98559999999999
3097,United Kingdom,petroleum_n_other_liquids,2017,3.31,2.05,2895.79,66090.0,125.17,2.86,217.71,High,Medium,86.98559999999999
3098,United Kingdom,nuclear,2017,0.58,0.58,2895.79,66090.0,125.17,2.86,0.0,High,Low,86.98559999999999
3099,United Kingdom,renewables_n_other,2017,1.03,0.98,2895.79,66090.0,125.17,2.86,0.0,High,Low,86.98559999999999
3100,United States,coal,2017,13.84,15.63,18927.11,326380.0,299.14,5.16,1355.2,High,High,1050.1492
3101,United States,natural_gas,2017,28.06,28.29,18927.11,326380.0,299.14,5.16,1489.85,High,High,1050.1492
3102,United States,petroleum_n_other_liquids,2017,37.52,24.53,18927.11,326380.0,299.14,5.16,2324.45,High,High,1050.1492
3103,United States,nuclear,2017,8.42,8.42,18927.11,326380.0,299.14,5.16,0.0,High,Low,1050.1492
3104,United States,renewables_n_other,2017,11.12,11.24,18927.11,326380.0,299.14,5.16,0.0,High,Low,1050.1492
3105,Uruguay,coal,2017,0.0,0.0,77.44,3437.0,64.87,2.88,0.0,Medium-high,Low,1.5088
3106,Uruguay,natural_gas,2017,0.0,0.0,77.44,3437.0,64.87,2.88,0.12,Medium-high,Low,1.5088
3107,Uruguay,petroleum_n_other_liquids,2017,0.1,0.0,77.44,3437.0,64.87,2.88,7.79,Medium-high,Low,1.5088
3108,Uruguay,nuclear,2017,,,77.44,3437.0,64.87,2.88,0.0,Medium-high,Low,1.5088
3109,Uruguay,renewables_n_other,2017,0.12,0.13,77.44,3437.0,64.87,2.88,0.0,Medium-high,Low,1.5088
3110,Uzbekistan,coal,2017,0.07,0.06,231.13,31960.0,57.85,8.0,6.87,Medium-high,Low,20.720399999999998
3111,Uzbekistan,natural_gas,2017,1.55,1.87,231.13,31960.0,57.85,8.0,79.1,Medium-high,Low,20.720399999999998
3112,Uzbekistan,petroleum_n_other_liquids,2017,0.15,0.02,231.13,31960.0,57.85,8.0,11.04,Medium-high,Low,20.720399999999998
3113,Uzbekistan,nuclear,2017,,,231.13,31960.0,57.85,8.0,0.0,Medium-high,Low,20.720399999999998
3114,Uzbekistan,renewables_n_other,2017,0.07,0.08,231.13,31960.0,57.85,8.0,0.0,Medium-high,Low,20.720399999999998
3115,Vanuatu,coal,2017,0.0,0.0,0.72,286.0,9.23,3.66,0.0,Low,Low,0.036000000000000004
3116,Vanuatu,natural_gas,2017,0.0,0.0,0.72,286.0,9.23,3.66,0.0,Low,Low,0.036000000000000004
3117,Vanuatu,petroleum_n_other_liquids,2017,0.0,0.0,0.72,286.0,9.23,3.66,0.16,Low,Low,0.036000000000000004
3118,Vanuatu,nuclear,2017,,,0.72,286.0,9.23,3.66,0.0,Low,Low,0.036000000000000004
3119,Vanuatu,renewables_n_other,2017,0.0,0.0,0.72,286.0,9.23,3.66,0.0,Low,Low,0.036000000000000004
3120,Venezuela,coal,2017,0.0,0.02,357.18,29402.0,97.63,8.04,0.45,High,Low,28.398000000000003
3121,Venezuela,natural_gas,2017,1.04,1.04,357.18,29402.0,97.63,8.04,50.21,High,Low,28.398000000000003
3122,Venezuela,petroleum_n_other_liquids,2017,1.28,4.56,357.18,29402.0,97.63,8.04,93.01,High,Low,28.398000000000003
3123,Venezuela,nuclear,2017,,,357.18,29402.0,97.63,8.04,0.0,High,Low,28.398000000000003
3124,Venezuela,renewables_n_other,2017,0.55,0.55,357.18,29402.0,97.63,8.04,0.0,High,Low,28.398000000000003
3125,Vietnam,coal,2017,1.3,1.01,798.94,94601.0,35.43,4.19,135.83,High,Medium,40.9204
3126,Vietnam,natural_gas,2017,0.3,0.3,798.94,94601.0,35.43,4.19,17.47,High,Low,40.9204
3127,Vietnam,petroleum_n_other_liquids,2017,0.9,0.61,798.94,94601.0,35.43,4.19,61.56,High,Low,40.9204
3128,Vietnam,nuclear,2017,,,798.94,94601.0,35.43,4.19,0.0,High,Low,40.9204
3129,Vietnam,renewables_n_other,2017,0.85,0.84,798.94,94601.0,35.43,4.19,0.0,High,Low,40.9204
3130,Wake Island,coal,2017,0.0,0.0,,,0.0,0.0,0.0,,Low,0.2576
3131,Wake Island,natural_gas,2017,0.0,0.0,,,0.0,0.0,0.0,,Low,0.2576
3132,Wake Island,petroleum_n_other_liquids,2017,0.02,0.0,,,0.0,0.0,1.3,,Low,0.2576
3133,Wake Island,nuclear,2017,,,,,0.0,0.0,0.0,,Low,0.2576
3134,Wake Island,renewables_n_other,2017,0.0,0.0,,,0.0,0.0,0.0,,Low,0.2576
3135,Yemen,coal,2017,0.0,0.0,52.7,27835.0,4.74,2.5,0.32,Medium-high,Low,2.4544
3136,Yemen,natural_gas,2017,0.01,0.01,52.7,27835.0,4.74,2.5,0.99,Medium-high,Low,2.4544
3137,Yemen,petroleum_n_other_liquids,2017,0.12,0.06,52.7,27835.0,4.74,2.5,8.37,Medium-high,Low,2.4544
3138,Yemen,nuclear,2017,,,52.7,27835.0,4.74,2.5,0.0,Medium-high,Low,2.4544
3139,Yemen,renewables_n_other,2017,0.0,0.0,52.7,27835.0,4.74,2.5,0.0,Medium-high,Low,2.4544
3140,Zambia,coal,2017,0.02,0.02,234.09,16854.0,11.15,0.8,0.85,Medium-high,Low,0.9824
3141,Zambia,natural_gas,2017,0.0,0.0,234.09,16854.0,11.15,0.8,0.0,Medium-high,Low,0.9824
3142,Zambia,petroleum_n_other_liquids,2017,0.05,0.0,234.09,16854.0,11.15,0.8,3.38,Medium-high,Low,0.9824
3143,Zambia,nuclear,2017,,,234.09,16854.0,11.15,0.8,0.0,Medium-high,Low,0.9824
3144,Zambia,renewables_n_other,2017,0.11,0.11,234.09,16854.0,11.15,0.8,0.0,Medium-high,Low,0.9824
3145,Zimbabwe,coal,2017,0.06,0.07,39.05,14237.0,11.01,4.01,6.88,Medium,Low,2.0696
3146,Zimbabwe,natural_gas,2017,0.0,0.0,39.05,14237.0,11.01,4.01,0.0,Medium,Low,2.0696
3147,Zimbabwe,petroleum_n_other_liquids,2017,0.05,0.0,39.05,14237.0,11.01,4.01,3.54,Medium,Low,2.0696
3148,Zimbabwe,nuclear,2017,,,39.05,14237.0,11.01,4.01,0.0,Medium,Low,2.0696
3149,Zimbabwe,renewables_n_other,2017,0.04,0.04,39.05,14237.0,11.01,4.01,0.0,Medium,Low,2.0696
3150,Afghanistan,coal,2018,0.05,0.05,76.38,37174.0,3.85,1.88,4.26,Medium-high,Low,1.5824
3151,Afghanistan,natural_gas,2018,0.01,0.01,76.38,37174.0,3.85,1.88,0.32,Medium-high,Low,1.5824
3152,Afghanistan,petroleum_n_other_liquids,2018,0.06,0.0,76.38,37174.0,3.85,1.88,3.3,Medium-high,Low,1.5824
3153,Afghanistan,nuclear,2018,,,76.38,37174.0,3.85,1.88,0.0,Medium-high,Low,1.5824
3154,Afghanistan,renewables_n_other,2018,0.03,0.01,76.38,37174.0,3.85,1.88,0.0,Medium-high,Low,1.5824
3155,Albania,coal,2018,0.0,0.0,37.48,2882.0,49.33,3.79,0.2,Medium,Low,0.8228
3156,Albania,natural_gas,2018,0.0,0.0,37.48,2882.0,49.33,3.79,0.09,Medium,Low,0.8228
3157,Albania,petroleum_n_other_liquids,2018,0.06,0.04,37.48,2882.0,49.33,3.79,4.19,Medium,Low,0.8228
3158,Albania,nuclear,2018,,,37.48,2882.0,49.33,3.79,0.0,Medium,Low,0.8228
3159,Albania,renewables_n_other,2018,0.07,0.08,37.48,2882.0,49.33,3.79,0.0,Medium,Low,0.8228
3160,Algeria,coal,2018,0.0,0.0,505.03,42210.0,59.6,4.98,0.41,High,Low,27.6464
3161,Algeria,natural_gas,2018,1.68,3.54,505.03,42210.0,59.6,4.98,82.13,High,Low,27.6464
3162,Algeria,petroleum_n_other_liquids,2018,0.83,3.14,505.03,42210.0,59.6,4.98,55.14,High,Low,27.6464
3163,Algeria,nuclear,2018,,,505.03,42210.0,59.6,4.98,0.0,High,Low,27.6464
3164,Algeria,renewables_n_other,2018,0.01,0.01,505.03,42210.0,59.6,4.98,0.0,High,Low,27.6464
3165,American Samoa,coal,2018,0.0,0.0,0.64,55.0,88.55,7.72,0.0,Low,Low,0.072
3166,American Samoa,natural_gas,2018,0.0,0.0,0.64,55.0,88.55,7.72,0.0,Low,Low,0.072
3167,American Samoa,petroleum_n_other_liquids,2018,0.0,0.0,0.64,55.0,88.55,7.72,0.36,Low,Low,0.072
3168,American Samoa,nuclear,2018,,,0.64,55.0,88.55,7.72,0.0,Low,Low,0.072
3169,American Samoa,renewables_n_other,2018,0.0,0.0,0.64,55.0,88.55,7.72,0.0,Low,Low,0.072
3170,Angola,coal,2018,0.0,0.0,195.04,30833.0,10.95,1.73,0.0,Medium-high,Low,4.1296
3171,Angola,natural_gas,2018,0.03,0.23,195.04,30833.0,10.95,1.73,1.59,Medium-high,Low,4.1296
3172,Angola,petroleum_n_other_liquids,2018,0.23,3.48,195.04,30833.0,10.95,1.73,17.56,Medium-high,Low,4.1296
3173,Angola,nuclear,2018,,,195.04,30833.0,10.95,1.73,0.0,Medium-high,Low,4.1296
3174,Angola,renewables_n_other,2018,0.08,0.08,195.04,30833.0,10.95,1.73,0.0,Medium-high,Low,4.1296
3175,Antigua and Barbuda,coal,2018,0.0,0.0,2.06,96.0,107.66,5.03,0.0,Low,Low,0.1472
3176,Antigua and Barbuda,natural_gas,2018,0.0,0.0,2.06,96.0,107.66,5.03,0.0,Low,Low,0.1472
3177,Antigua and Barbuda,petroleum_n_other_liquids,2018,0.01,0.0,2.06,96.0,107.66,5.03,0.72,Low,Low,0.1472
3178,Antigua and Barbuda,nuclear,2018,,,2.06,96.0,107.66,5.03,0.0,Low,Low,0.1472
3179,Antigua and Barbuda,renewables_n_other,2018,0.0,0.0,2.06,96.0,107.66,5.03,0.0,Low,Low,0.1472
3180,Argentina,coal,2018,0.03,0.0,850.74,44412.0,80.56,4.21,3.66,High,Low,40.4844
3181,Argentina,natural_gas,2018,1.85,1.59,850.74,44412.0,80.56,4.21,96.04,High,Low,40.4844
3182,Argentina,petroleum_n_other_liquids,2018,1.27,1.21,850.74,44412.0,80.56,4.21,95.44,High,Low,40.4844
3183,Argentina,nuclear,2018,0.08,0.08,850.74,44412.0,80.56,4.21,0.0,High,Low,40.4844
3184,Argentina,renewables_n_other,2018,0.35,0.44,850.74,44412.0,80.56,4.21,0.0,High,Low,40.4844
3185,Armenia,coal,2018,0.0,0.0,33.05,2951.0,49.64,4.43,0.0,Medium,Low,1.1248
3186,Armenia,natural_gas,2018,0.09,0.0,33.05,2951.0,49.64,4.43,4.62,Medium,Low,1.1248
3187,Armenia,petroleum_n_other_liquids,2018,0.02,0.0,33.05,2951.0,49.64,4.43,1.14,Medium,Low,1.1248
3188,Armenia,nuclear,2018,0.02,0.02,33.05,2951.0,49.64,4.43,0.0,Medium,Low,1.1248
3189,Armenia,renewables_n_other,2018,0.02,0.02,33.05,2951.0,49.64,4.43,0.0,Medium,Low,1.1248
3190,Aruba,coal,2018,0.0,0.0,3.23,106.0,169.19,5.54,0.0,Low,Low,0.2432
3191,Aruba,natural_gas,2018,0.0,0.0,3.23,106.0,169.19,5.54,0.0,Low,Low,0.2432
3192,Aruba,petroleum_n_other_liquids,2018,0.02,0.0,3.23,106.0,169.19,5.54,1.25,Low,Low,0.2432
3193,Aruba,nuclear,2018,,,3.23,106.0,169.19,5.54,0.0,Low,Low,0.2432
3194,Aruba,renewables_n_other,2018,0.0,0.0,3.23,106.0,169.19,5.54,0.0,Low,Low,0.2432
3195,Australia,coal,2018,1.76,11.6,1202.75,25027.0,246.18,5.12,174.17,High,Medium,80.666
3196,Australia,natural_gas,2018,1.59,4.56,1202.75,25027.0,246.18,5.12,86.61,High,Low,80.666
3197,Australia,petroleum_n_other_liquids,2018,2.42,0.67,1202.75,25027.0,246.18,5.12,157.4,High,Medium,80.666
3198,Australia,nuclear,2018,,,1202.75,25027.0,246.18,5.12,0.0,High,Low,80.666
3199,Australia,renewables_n_other,2018,0.4,0.41,1202.75,25027.0,246.18,5.12,0.0,High,Low,80.666
3200,Austria,coal,2018,0.08,0.0,460.95,8845.0,165.3,3.17,11.86,High,Low,12.7304
3201,Austria,natural_gas,2018,0.32,0.04,460.95,8845.0,165.3,3.17,18.24,High,Low,12.7304
3202,Austria,petroleum_n_other_liquids,2018,0.56,0.03,460.95,8845.0,165.3,3.17,36.23,High,Low,12.7304
3203,Austria,nuclear,2018,,,460.95,8845.0,165.3,3.17,0.0,High,Low,12.7304
3204,Austria,renewables_n_other,2018,0.5,0.46,460.95,8845.0,165.3,3.17,0.0,High,Low,12.7304
3205,Azerbaijan,coal,2018,0.0,0.0,142.09,9943.0,61.19,4.28,0.01,Medium-high,Low,6.6924
3206,Azerbaijan,natural_gas,2018,0.39,0.66,142.09,9943.0,61.19,4.28,20.3,Medium-high,Low,6.6924
3207,Azerbaijan,petroleum_n_other_liquids,2018,0.2,1.7,142.09,9943.0,61.19,4.28,13.2,Medium-high,Low,6.6924
3208,Azerbaijan,nuclear,2018,,,142.09,9943.0,61.19,4.28,0.0,Medium-high,Low,6.6924
3209,Azerbaijan,renewables_n_other,2018,0.01,0.02,142.09,9943.0,61.19,4.28,0.0,Medium-high,Low,6.6924
3210,Bahrain,coal,2018,0.0,0.0,68.97,1503.0,480.44,10.47,0.0,Medium-high,Low,7.777200000000001
3211,Bahrain,natural_gas,2018,0.59,0.59,68.97,1503.0,480.44,10.47,31.17,Medium-high,Low,7.777200000000001
3212,Bahrain,petroleum_n_other_liquids,2018,0.13,0.44,68.97,1503.0,480.44,10.47,7.76,Medium-high,Low,7.777200000000001
3213,Bahrain,nuclear,2018,,,68.97,1503.0,480.44,10.47,0.0,Medium-high,Low,7.777200000000001
3214,Bahrain,renewables_n_other,2018,0.0,0.0,68.97,1503.0,480.44,10.47,0.0,Medium-high,Low,7.777200000000001
3215,Bangladesh,coal,2018,0.1,0.02,737.95,161353.0,9.61,2.1,7.87,High,Low,16.090799999999998
3216,Bangladesh,natural_gas,2018,1.12,1.08,737.95,161353.0,9.61,2.1,57.71,High,Low,16.090799999999998
3217,Bangladesh,petroleum_n_other_liquids,2018,0.3,0.02,737.95,161353.0,9.61,2.1,18.69,High,Low,16.090799999999998
3218,Bangladesh,nuclear,2018,,,737.95,161353.0,9.61,2.1,0.0,High,Low,16.090799999999998
3219,Bangladesh,renewables_n_other,2018,0.03,0.01,737.95,161353.0,9.61,2.1,0.0,High,Low,16.090799999999998
3220,Barbados,coal,2018,0.0,0.0,4.53,287.0,83.7,5.29,0.0,Low,Low,0.33399999999999996
3221,Barbados,natural_gas,2018,0.0,0.0,4.53,287.0,83.7,5.29,0.04,Low,Low,0.33399999999999996
3222,Barbados,petroleum_n_other_liquids,2018,0.02,0.0,4.53,287.0,83.7,5.29,1.55,Low,Low,0.33399999999999996
3223,Barbados,nuclear,2018,,,4.53,287.0,83.7,5.29,0.0,Low,Low,0.33399999999999996
3224,Barbados,renewables_n_other,2018,0.0,0.0,4.53,287.0,83.7,5.29,0.0,Low,Low,0.33399999999999996
3225,Belarus,coal,2018,0.01,0.0,176.4,9450.0,105.52,5.65,1.69,Medium-high,Low,11.1172
3226,Belarus,natural_gas,2018,0.69,0.0,176.4,9450.0,105.52,5.65,34.41,Medium-high,Low,11.1172
3227,Belarus,petroleum_n_other_liquids,2018,0.29,0.07,176.4,9450.0,105.52,5.65,16.81,Medium-high,Low,11.1172
3228,Belarus,nuclear,2018,,,176.4,9450.0,105.52,5.65,0.0,Medium-high,Low,11.1172
3229,Belarus,renewables_n_other,2018,0.01,0.01,176.4,9450.0,105.52,5.65,0.0,Medium-high,Low,11.1172
3230,Belgium,coal,2018,0.1,0.0,545.9,11434.0,234.43,4.91,9.66,High,Low,24.4268
3231,Belgium,natural_gas,2018,0.65,0.0,545.9,11434.0,234.43,4.91,33.42,High,Low,24.4268
3232,Belgium,petroleum_n_other_liquids,2018,1.42,0.0,545.9,11434.0,234.43,4.91,80.84,High,Low,24.4268
3233,Belgium,nuclear,2018,0.28,0.28,545.9,11434.0,234.43,4.91,0.0,High,Low,24.4268
3234,Belgium,renewables_n_other,2018,0.23,0.19,545.9,11434.0,234.43,4.91,0.0,High,Low,24.4268
3235,Belize,coal,2018,0.0,0.0,2.74,383.0,32.49,4.54,0.0,Low,Low,0.1184
3236,Belize,natural_gas,2018,0.0,0.0,2.74,383.0,32.49,4.54,0.0,Low,Low,0.1184
3237,Belize,petroleum_n_other_liquids,2018,0.01,0.0,2.74,383.0,32.49,4.54,0.68,Low,Low,0.1184
3238,Belize,nuclear,2018,,,2.74,383.0,32.49,4.54,0.0,Low,Low,0.1184
3239,Belize,renewables_n_other,2018,0.0,0.0,2.74,383.0,32.49,4.54,0.0,Low,Low,0.1184
3240,Benin,coal,2018,0.0,0.0,35.57,11491.0,9.7,3.13,0.28,Medium,Low,1.2576
3241,Benin,natural_gas,2018,0.0,0.0,35.57,11491.0,9.7,3.13,0.08,Medium,Low,1.2576
3242,Benin,petroleum_n_other_liquids,2018,0.1,0.0,35.57,11491.0,9.7,3.13,6.62,Medium,Low,1.2576
3243,Benin,nuclear,2018,,,35.57,11491.0,9.7,3.13,0.0,Medium,Low,1.2576
3244,Benin,renewables_n_other,2018,0.0,0.0,35.57,11491.0,9.7,3.13,0.0,Medium,Low,1.2576
3245,Bermuda,coal,2018,0.0,0.0,6.49,63.0,175.62,1.7,0.0,Low,Low,0.1512
3246,Bermuda,natural_gas,2018,0.0,0.0,6.49,63.0,175.62,1.7,0.0,Low,Low,0.1512
3247,Bermuda,petroleum_n_other_liquids,2018,0.01,0.0,6.49,63.0,175.62,1.7,0.78,Low,Low,0.1512
3248,Bermuda,nuclear,2018,,,6.49,63.0,175.62,1.7,0.0,Low,Low,0.1512
3249,Bermuda,renewables_n_other,2018,0.0,0.0,6.49,63.0,175.62,1.7,0.0,Low,Low,0.1512
3250,Bhutan,coal,2018,0.0,0.0,7.69,754.0,79.8,7.83,0.3,Low,Low,0.152
3251,Bhutan,natural_gas,2018,0.0,0.0,7.69,754.0,79.8,7.83,0.0,Low,Low,0.152
3252,Bhutan,petroleum_n_other_liquids,2018,0.01,0.0,7.69,754.0,79.8,7.83,0.57,Low,Low,0.152
3253,Bhutan,nuclear,2018,,,7.69,754.0,79.8,7.83,0.0,Low,Low,0.152
3254,Bhutan,renewables_n_other,2018,0.05,0.06,7.69,754.0,79.8,7.83,0.0,Low,Low,0.152
3255,Bolivia,coal,2018,0.0,0.0,87.8,11353.0,28.16,3.64,0.0,Medium-high,Low,3.432
3256,Bolivia,natural_gas,2018,0.12,0.64,87.8,11353.0,28.16,3.64,6.23,Medium-high,Low,3.432
3257,Bolivia,petroleum_n_other_liquids,2018,0.17,0.1,87.8,11353.0,28.16,3.64,11.86,Medium-high,Low,3.432
3258,Bolivia,nuclear,2018,,,87.8,11353.0,28.16,3.64,0.0,Medium-high,Low,3.432
3259,Bolivia,renewables_n_other,2018,0.03,0.03,87.8,11353.0,28.16,3.64,0.0,Medium-high,Low,3.432
3260,Bosnia and Herzegovina,coal,2018,0.14,0.1,45.85,3328.0,75.1,5.45,12.99,Medium,Low,3.4783999999999997
3261,Bosnia and Herzegovina,natural_gas,2018,0.01,0.0,45.85,3328.0,75.1,5.45,0.43,Medium,Low,3.4783999999999997
3262,Bosnia and Herzegovina,petroleum_n_other_liquids,2018,0.07,0.0,45.85,3328.0,75.1,5.45,5.01,Medium,Low,3.4783999999999997
